ReportSystemID;Sprachkenner;ReportKlasse;Bezeichnung;Sortierung;ObjektTyp;ObjektName;Datenquelle;VBG;VB;ET;ParaFilter;ParaAnsicht;ParaMitLogo;ParaKommentar;ParaDoku;DokuName;FilterTyp;Eigentuemer;UnterKlasse;Druckart;Reportgruppe;Datensort
386;IT;I;Vo_040c_Aufträge_incl_VORRAT;NULL;5;Vo_040c_Aufträge_incl_VORRAT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
387;DE;I;Vo_048_Workflow-Status_T_Drehleitern;NULL;5;Vo_048_Workflow-Status_T_Drehleitern;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
387;EN;I;Vo_048_Workflow-Status_T_Drehleitern;NULL;5;Vo_048_Workflow-Status_T_Drehleitern;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
387;FR;I;Vo_048_Workflow-Status_T_Drehleitern;NULL;5;Vo_048_Workflow-Status_T_Drehleitern;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
387;IT;I;Vo_048_Workflow-Status_T_Drehleitern;NULL;5;Vo_048_Workflow-Status_T_Drehleitern;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
388;DE;I;Vo_048_Workflow-Status_P_Drehleitern;NULL;5;Vo_048_Workflow-Status_P_Drehleitern;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
388;EN;I;Vo_048_Workflow-Status_P_Drehleitern;NULL;5;Vo_048_Workflow-Status_P_Drehleitern;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
388;FR;I;Vo_048_Workflow-Status_P_Drehleitern;NULL;5;Vo_048_Workflow-Status_P_Drehleitern;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
388;IT;I;Vo_048_Workflow-Status_P_Drehleitern;NULL;5;Vo_048_Workflow-Status_P_Drehleitern;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
389;DE;I;Vo_048f_Workflow-Status_Ferrisi_Pennata;NULL;5;Vo_048f_Workflow-Status_Ferrisi_Pennata;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
389;EN;I;Vo_048f_Workflow-Status_Ferrisi_Pennata;NULL;5;Vo_048f_Workflow-Status_Ferrisi_Pennata;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
389;FR;I;Vo_048f_Workflow-Status_Ferrisi_Pennata;NULL;5;Vo_048f_Workflow-Status_Ferrisi_Pennata;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
389;IT;I;Vo_048f_Workflow-Status_Ferrisi_Pennata;NULL;5;Vo_048f_Workflow-Status_Ferrisi_Pennata;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
390;DE;I;Vo_058_Referenzliste_Gelenkdrehleitern;NULL;5;Vo_058_Referenzliste_Gelenkdrehleitern;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
390;EN;I;Vo_058_Referenzliste_Gelenkdrehleitern;NULL;5;Vo_058_Referenzliste_Gelenkdrehleitern;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
390;FR;I;Vo_058_Referenzliste_Gelenkdrehleitern;NULL;5;Vo_058_Referenzliste_Gelenkdrehleitern;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
390;IT;I;Vo_058_Referenzliste_Gelenkdrehleitern;NULL;5;Vo_058_Referenzliste_Gelenkdrehleitern;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
391;DE;I;Vo_058_Referenzliste_Gelenkdrehleitern_D;NULL;5;Vo_058_Referenzliste_Gelenkdrehleitern_D;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
391;EN;I;Vo_058_Referenzliste_Gelenkdrehleitern_D;NULL;5;Vo_058_Referenzliste_Gelenkdrehleitern_D;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
391;FR;I;Vo_058_Referenzliste_Gelenkdrehleitern_D;NULL;5;Vo_058_Referenzliste_Gelenkdrehleitern_D;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
391;IT;I;Vo_058_Referenzliste_Gelenkdrehleitern_D;NULL;5;Vo_058_Referenzliste_Gelenkdrehleitern_D;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
392;DE;I;"Vo_027f; KSWs_Orders";NULL;5;"Vo_027f; KSWs_Orders";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
392;EN;I;"Vo_027f; KSWs_Orders";NULL;5;"Vo_027f; KSWs_Orders";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
392;FR;I;"Vo_027f; KSWs_Orders";NULL;5;"Vo_027f; KSWs_Orders";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
392;IT;I;"Vo_027f; KSWs_Orders";NULL;5;"Vo_027f; KSWs_Orders";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
393;DE;I;Vo_064_one_offer_all_options;NULL;5;Vo_064_one_offer_all_options;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
393;EN;I;Vo_064_one_offer_all_options;NULL;5;Vo_064_one_offer_all_options;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
393;FR;I;Vo_064_one_offer_all_options;NULL;5;Vo_064_one_offer_all_options;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
393;IT;I;Vo_064_one_offer_all_options;NULL;5;Vo_064_one_offer_all_options;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
394;DE;I;Vo_064_one_order_all_options;NULL;5;Vo_064_one_order_all_options;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
394;EN;I;Vo_064_one_order_all_options;NULL;5;Vo_064_one_order_all_options;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
394;FR;I;Vo_064_one_order_all_options;NULL;5;Vo_064_one_order_all_options;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
394;IT;I;Vo_064_one_order_all_options;NULL;5;Vo_064_one_order_all_options;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
395;DE;I;Vo_065_Angebote_D_Zeitraum;NULL;5;Vo_065_Angebote_D_Zeitraum;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
395;EN;I;Vo_065_Angebote_D_Zeitraum;NULL;5;Vo_065_Angebote_D_Zeitraum;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
395;FR;I;Vo_065_Angebote_D_Zeitraum;NULL;5;Vo_065_Angebote_D_Zeitraum;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
395;IT;I;Vo_065_Angebote_D_Zeitraum;NULL;5;Vo_065_Angebote_D_Zeitraum;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
396;DE;I;Vo_066_Aufträge_D_Zeitraum;NULL;5;Vo_066_Aufträge_D_Zeitraum;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
396;EN;I;Vo_066_Aufträge_D_Zeitraum;NULL;5;Vo_066_Aufträge_D_Zeitraum;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
396;FR;I;Vo_066_Aufträge_D_Zeitraum;NULL;5;Vo_066_Aufträge_D_Zeitraum;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
396;IT;I;Vo_066_Aufträge_D_Zeitraum;NULL;5;Vo_066_Aufträge_D_Zeitraum;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
397;DE;M;TEAM CAB Optionen;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Angebot;smtext.Dokument;TeamCab;2;NULL;K;NULL;NULL;NULL
397;EN;M;TEAM CAB Optionen;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Angebot;smtext.Dokument;TeamCab;2;NULL;K;NULL;NULL;NULL
397;FR;M;TEAM CAB Optionen;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Angebot;smtext.Dokument;TeamCab;2;NULL;K;NULL;NULL;NULL
397;IT;M;TEAM CAB Optionen;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Angebot;smtext.Dokument;TeamCab;2;NULL;K;NULL;NULL;NULL
398;DE;W;TEAM CAB Optionen;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Angebot;smtext.Dokument;TeamCab;2;NULL;K;NULL;NULL;NULL
398;EN;W;TEAM CAB Optionen;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Angebot;smtext.Dokument;TeamCab;2;NULL;K;NULL;NULL;NULL
398;FR;W;TEAM CAB Optionen;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Angebot;smtext.Dokument;TeamCab;2;NULL;K;NULL;NULL;NULL
398;IT;W;TEAM CAB Optionen;9;2;NULL;NULL;ma_druck;DOKUMENTE;START;smtext.Filter;smtext.Ansicht;NULL;Angebot;smtext.Dokument;TeamCab;2;NULL;K;NULL;NULL;NULL
399;DE;I;five_panel;NULL;2;NULL;NULL;ma_five_panel;start;start;smtext.Filter;sm;NULL;Five-Panel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
399;EN;I;five_panel;NULL;2;NULL;NULL;ma_five_panel;start;start;smtext.Filter;sm;NULL;Five-Panel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
399;FR;I;five_panel;NULL;2;NULL;NULL;ma_five_panel;start;start;smtext.Filter;sm;NULL;Five-Panel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
399;IT;I;five_panel;NULL;2;NULL;NULL;ma_five_panel;start;start;smtext.Filter;sm;NULL;Five-Panel;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
400;DE;F;Dealsheet;1;2;NULL;NULL;ma_dealsheet;start;start;smtext.Filter;smtext.Ansicht;NULL;dealsheet;smtext.Dokument;NULL;2;NULL;NULL;NULL;NULL;NULL
400;EN;F;Dealsheet;1;2;NULL;NULL;ma_dealsheet;start;start;smtext.Filter;smtext.Ansicht;NULL;dealsheet;smtext.Dokument;NULL;2;NULL;NULL;NULL;NULL;NULL
400;FR;F;Dealsheet;1;2;NULL;NULL;ma_dealsheet;start;start;smtext.Filter;smtext.Ansicht;NULL;dealsheet;smtext.Dokument;NULL;2;NULL;NULL;NULL;NULL;NULL
400;IT;F;Dealsheet;1;2;NULL;NULL;ma_kontakt;dealsheet;start;smtext.Filter;smtext.Ansicht;NULL;dealsheet;smtext.Dokument;NULL;2;NULL;NULL;NULL;NULL;NULL
401;DE;I;Vo_063_Aufträge_CH_Vertretung_Typ;NULL;5;Vo_063_Aufträge_CH_Vertretung_Typ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
401;EN;I;Vo_063_Aufträge_CH_Vertretung_Typ;NULL;5;Vo_063_Aufträge_CH_Vertretung_Typ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
401;FR;I;Vo_063_Aufträge_CH_Vertretung_Typ;NULL;5;Vo_063_Aufträge_CH_Vertretung_Typ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
401;IT;I;Vo_063_Aufträge_CH_Vertretung_Typ;NULL;5;Vo_063_Aufträge_CH_Vertretung_Typ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
402;DE;I;Vo_014_Fakturierte Aufträge Schweiz;NULL;5;Vo_014_Fakturierte Aufträge Schweiz;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
402;EN;I;Vo_014_Fakturierte Aufträge Schweiz;NULL;5;Vo_014_Fakturierte Aufträge Schweiz;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
402;FR;I;Vo_014_Fakturierte Aufträge Schweiz;NULL;5;Vo_014_Fakturierte Aufträge Schweiz;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
402;IT;I;Vo_014_Fakturierte Aufträge Schweiz;NULL;5;Vo_014_Fakturierte Aufträge Schweiz;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
403;DE;I;Vo_014_Fakturierte Aufträge Deutschland nur O2;NULL;5;Vo_014_Fakturierte Aufträge Deutschland nur O2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
403;EN;I;Vo_014_Fakturierte Aufträge Deutschland nur O2;NULL;5;Vo_014_Fakturierte Aufträge Deutschland nur O2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
403;FR;I;Vo_014_Fakturierte Aufträge Deutschland nur O2;NULL;5;Vo_014_Fakturierte Aufträge Deutschland nur O2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
403;IT;I;Vo_014_Fakturierte Aufträge Deutschland nur O2;NULL;5;Vo_014_Fakturierte Aufträge Deutschland nur O2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
404;DE;I;Vo_048_Workflow-Status_P_Löschfahrzeuge;NULL;5;Vo_048_Workflow-Status_P_Löschfahrzeuge;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
404;EN;I;Vo_048_Workflow-Status_P_Löschfahrzeuge;NULL;5;Vo_048_Workflow-Status_P_Löschfahrzeuge;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
404;FR;I;Vo_048_Workflow-Status_P_Löschfahrzeuge;NULL;5;Vo_048_Workflow-Status_P_Löschfahrzeuge;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
404;IT;I;Vo_048_Workflow-Status_P_Löschfahrzeuge;NULL;5;Vo_048_Workflow-Status_P_Löschfahrzeuge;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
405;DE;I;Vo_048_Workflow-Status_T_Löschfahrzeuge;NULL;5;Vo_048_Workflow-Status_T_Löschfahrzeuge;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
405;EN;I;Vo_048_Workflow-Status_T_Löschfahrzeuge;NULL;5;Vo_048_Workflow-Status_T_Löschfahrzeuge;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
405;FR;I;Vo_048_Workflow-Status_T_Löschfahrzeuge;NULL;5;Vo_048_Workflow-Status_T_Löschfahrzeuge;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
405;IT;I;Vo_048_Workflow-Status_T_Löschfahrzeuge;NULL;5;Vo_048_Workflow-Status_T_Löschfahrzeuge;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
406;DE;I;Vo_069_Aufträge_Konventionalstrafe;NULL;5;Vo_069_Aufträge_Konventionalstrafe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
406;EN;I;Vo_069_Aufträge_Konventionalstrafe;NULL;5;Vo_069_Aufträge_Konventionalstrafe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
406;FR;I;Vo_069_Aufträge_Konventionalstrafe;NULL;5;Vo_069_Aufträge_Konventionalstrafe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
406;IT;I;Vo_069_Aufträge_Konventionalstrafe;NULL;5;Vo_069_Aufträge_Konventionalstrafe;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
407;DE;I;Vo_070_Aufträge_C&B_fehlt_D;NULL;5;Vo_070_Aufträge_C&B_fehlt_D;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
407;EN;I;Vo_070_Aufträge_C&B_fehlt_D;NULL;5;Vo_070_Aufträge_C&B_fehlt_D;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
407;FR;I;Vo_070_Aufträge_C&B_fehlt_D;NULL;5;Vo_070_Aufträge_C&B_fehlt_D;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
407;IT;I;Vo_070_Aufträge_C&B_fehlt_D;NULL;5;Vo_070_Aufträge_C&B_fehlt_D;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
408;DE;I;Vo_007d_SW-Verwendung Angebote - Sonderaktion2016;NULL;5;Vo_007d_SW-Verwendung Angebote - Sonderaktion2016;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
408;EN;I;Vo_007d_SW-Verwendung Angebote - Sonderaktion2016;NULL;5;Vo_007d_SW-Verwendung Angebote - Sonderaktion2016;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
408;FR;I;Vo_007d_SW-Verwendung Angebote - Sonderaktion2016;NULL;5;Vo_007d_SW-Verwendung Angebote - Sonderaktion2016;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
408;IT;I;Vo_007d_SW-Verwendung Angebote - Sonderaktion2016;NULL;5;Vo_007d_SW-Verwendung Angebote - Sonderaktion2016;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
409;DE;I;Vo_007b_SW-Verwendung Aufträge - mehrereSW;NULL;5;Vo_007b_SW-Verwendung Aufträge - mehrereSW;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
409;EN;I;Vo_007b_SW-Verwendung Aufträge - mehrereSW;NULL;5;Vo_007b_SW-Verwendung Aufträge - mehrereSW;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
409;FR;I;Vo_007b_SW-Verwendung Aufträge - mehrereSW;NULL;5;Vo_007b_SW-Verwendung Aufträge - mehrereSW;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
409;IT;I;Vo_007b_SW-Verwendung Aufträge - mehrereSW;NULL;5;Vo_007b_SW-Verwendung Aufträge - mehrereSW;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
410;DE;I;P0;NULL;2;NULL;NULL;tool_p0_erstellen;start;start;smtext.Filter;smtext.Ansicht;NULL;NULL;smtext.Dokument;P0;2;NULL;NULL;NULL;NULL;NULL
410;EN;I;P0;NULL;2;NULL;NULL;tool_p0_erstellen;start;start;smtext.Filter;smtext.Ansicht;NULL;NULL;smtext.Dokument;P0;2;NULL;NULL;NULL;NULL;NULL
410;FR;I;P0;NULL;2;NULL;NULL;tool_p0_erstellen;start;start;smtext.Filter;smtext.Ansicht;NULL;NULL;smtext.Dokument;P0;2;NULL;NULL;NULL;NULL;NULL
410;IT;I;P0;NULL;2;NULL;NULL;tool_p0_erstellen;start;start;smtext.Filter;smtext.Ansicht;NULL;NULL;smtext.Dokument;P0;2;NULL;NULL;NULL;NULL;NULL
411;DE;I;Vo_010c_Offene Angebote Fehlende ADB;NULL;5;Vo_010c_Offene Angebote Fehlende ADB;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
411;EN;I;Vo_010c_Offene Angebote Fehlende ADB;NULL;5;Vo_010c_Offene Angebote Fehlende ADB;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
411;FR;I;Vo_010c_Offene Angebote Fehlende ADB;NULL;5;Vo_010c_Offene Angebote Fehlende ADB;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
411;IT;I;Vo_010c_Offene Angebote Fehlende ADB;NULL;5;Vo_010c_Offene Angebote Fehlende ADB;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
412;DE;I;Vo_007c_SW-Verwendung Auftr nicht ausgel nur P-WK;NULL;5;Vo_007c_SW-Verwendung Auftr nicht ausgel nur P-WK;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
412;EN;I;Vo_007c_SW-Verwendung Auftr nicht ausgel nur P-WK;NULL;5;Vo_007c_SW-Verwendung Auftr nicht ausgel nur P-WK;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
412;FR;I;Vo_007c_SW-Verwendung Auftr nicht ausgel nur P-WK;NULL;5;Vo_007c_SW-Verwendung Auftr nicht ausgel nur P-WK;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
412;IT;I;Vo_007c_SW-Verwendung Auftr nicht ausgel nur P-WK;NULL;5;Vo_007c_SW-Verwendung Auftr nicht ausgel nur P-WK;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
413;DE;I;Vo_010c_Angebote nach Abgabedatum;NULL;5;Vo_010c_Angebote nach Abgabedatum;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
413;EN;I;Vo_010c_Angebote nach Abgabedatum;NULL;5;Vo_010c_Angebote nach Abgabedatum;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
413;FR;I;Vo_010c_Angebote nach Abgabedatum;NULL;5;Vo_010c_Angebote nach Abgabedatum;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
413;IT;I;Vo_010c_Angebote nach Abgabedatum;NULL;5;Vo_010c_Angebote nach Abgabedatum;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
414;DE;I;Vo_048_Workflow-Status_P_Tragkraftspritze;NULL;5;Vo_048_Workflow-Status_P_Tragkraftspritze;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
414;EN;I;Vo_048_Workflow-Status_P_Tragkraftspritze;NULL;5;Vo_048_Workflow-Status_P_Tragkraftspritze;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
414;FR;I;Vo_048_Workflow-Status_P_Tragkraftspritze;NULL;5;Vo_048_Workflow-Status_P_Tragkraftspritze;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
414;IT;I;Vo_048_Workflow-Status_P_Tragkraftspritze;NULL;5;Vo_048_Workflow-Status_P_Tragkraftspritze;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
415;DE;I;Vo_048_Workflow-Status_T_Tragkraftspritze;NULL;5;Vo_048_Workflow-Status_T_Tragkraftspritze;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
